,Date,User,Tweet
1032,2017-10-17 04:04:13+00:00,HottestStockNow,Kaneka Concocts an Impeccable Infrastructure Formula for Malaysia’s Industry 4.0 Vision With $NTNX https://t.co/SDmhdF6QZ6
1033,2017-10-17 04:02:04+00:00,spokesoftware,Kaneka Concocts an Impeccable Infrastructure Formula for Malaysia’s Industry 4.0 Vision With Nutanix https://t.co/8D8Pg7rjit
1034,2017-10-17 02:17:09+00:00,NewsFromSPI,Kaneka Concocts an Impeccable Infrastructure Formula for Malaysia’s Industry 4.0 Vision With Nutanix https://t.co/FST3ELU3Tr
1035,2017-10-17 02:15:10+00:00,BW_Technology,Kaneka Concocts an Impeccable Infrastructure Formula for Malaysia’s Industry 4.0 Vision With Nutanix https://t.co/ORJnx5yEJ6 https://t.co/pYmsCsXSYr
1036,2017-10-17 02:15:05+00:00,BW_Manufacturin,Kaneka Concocts an Impeccable Infrastructure Formula for Malaysia’s Industry 4.0 Vision With Nutanix https://t.co/ugdm3kxeqM https://t.co/RjaKpdg4f5
1037,2017-10-17 02:15:04+00:00,BW_ProdServ,Kaneka Concocts an Impeccable Infrastructure Formula for Malaysia’s Industry 4.0 Vision With Nutanix https://t.co/MAxHiY7yUH
1038,2017-10-17 02:12:10+00:00,BW_Contract,Kaneka Concocts an Impeccable Infrastructure Formula for Malaysia’s Industry 4.0 Vision With Nutanix https://t.co/qFOqb3cGJY https://t.co/F70aDt7Zyu
1039,2017-10-16 01:08:46+00:00,AllAbout5G,How Do We Equip Malaysia's Workforce For Industry 4.0 https://t.co/Szm4RSxNwW #IOT
1040,2017-10-16 01:02:57+00:00,Avenue4Fourth,How Do We Equip Malaysia's Workforce For Industry 4.0 | https://t.co/Cf5jHNkTF1 | #iot #internetofthings
1041,2017-10-16 01:00:15+00:00,surgethings,How Do We Equip Malaysia's Workforce For Industry 4.0 - Commonly referred to with the catchprase Ind... https://t.co/op8s17Zv4D
1042,2017-10-16 00:40:49+00:00,mahwengkwai,How Do We Equip Malaysia's Workforce For Industry 4.0: https://t.co/9aQtJewM3O
1043,2017-10-15 23:52:42+00:00,itsforhome,#InternetOfThings: How Do We Equip Malaysia's Workforce For Industry 4 0 ... https://t.co/aZxEthOBvg
1044,2017-10-15 23:41:36+00:00,VocEdAustralia,GoogleVET:How Do We Equip Malaysia's Workforce For Industry 4.0 - https://t.co/HN9KsVJ7ru https://t.co/A6xRNYk9ol
1045,2017-10-15 23:33:27+00:00,TheNewsMalaysia,How Do We Equip Malaysia's Workforce For Industry 4.0 https://t.co/qJv2GmUfwr The focus of… https://t.co/w9fZHRrkxj
1046,2017-10-13 09:46:58+00:00,TMReserve,Not all sectors should move into Industry 4.0: Academy of Sciences Malaysia CEO Hazami Habib
1047,2017-10-13 03:52:37+00:00,talentdevm,"Regional experts converge at industry 4.0 &amp; Digitalisation Conference - MALAYSIA SME, 12 Oct 2017, Thursday @talentdevm https://t.co/DBz4OQPlPN"
1048,2017-10-13 00:20:24+00:00,MITIMalaysia,MITI: Malaysia's market too small for Industry 4.0 #mitimatters  https://t.co/MeZ0soMuhV
1049,2017-10-12 09:33:45+00:00,tweetweetweet98,Malaysia pon going to industry 4.0 eh
1050,2017-10-12 05:44:18+00:00,ideafieldtw,"MITI: Malaysia's market too small for Industry 4.0 Malaysia's electrical and electronic industry, standing at a va… https://t.co/VbKEASBD9M"
1051,2017-10-12 05:17:47+00:00,sabahmajujaya,MITI: Malaysia's market too small for Industry 4.0 https://t.co/CyqMJ9IYhF
1052,2017-10-12 04:23:53+00:00,theedgemalaysia,MITI: Malaysia's market too small for Industry 4.0 - The Edge Markets https://t.co/ko4Am9z1kB
1053,2017-10-12 04:21:20+00:00,MalaysiaNews,"TheEdge - ""MITI: Malaysia's market too small for Industry 4.0"" https://t.co/ywIbftBOpg -

KUALA LUMPUR (Oct 12): Malaysia's population is …"
1054,2017-10-11 08:42:21+00:00,MonroeConsult,Sign-up for Monroe #Malaysia’s C-Level breakfast discussion on #Executive #Recruitment in Industry 4.0 this Thursday https://t.co/xXdDOwX3hD https://t.co/xNGkwBfjGD
1055,2017-10-11 01:19:12+00:00,RJA_online,Malaysia’s #glove sector: in a quiet revolution with automation/Industry 4.0 https://t.co/dpqpR22k6A #RJAnews https://t.co/8VbLmdRibf
1056,2017-10-09 09:41:42+00:00,must_malaysia,What an amazing line-up we had last week during Malaysia University of S&amp;T's exclusive INDUSTRY 4.0 Seminar in... https://t.co/sIjoAEFmt7
1057,2017-10-05 04:47:30+00:00,FikriArifBahrim,"Hong Leong Manufacturing Industry 4.0 meeting (@ ABB Malaysia Sdn Bhd in Subang Jaya, Selangor) https://t.co/lbb8pG3vdA"
1058,2017-10-05 02:11:25+00:00,MYEmbassyHarare,"Retweeted MITI Malaysia (@MITIMalaysia):

MITI expects 2018 Budget to have initiatives for Industry 4.0... https://t.co/ZHeW8AJ6I8"
1059,2017-10-05 02:11:25+00:00,MYEmbassyHarare,"Retweeted MITI Malaysia (@MITIMalaysia):

MITI expects 2018 Budget to have initiatives for Industry 4.0... https://t.co/I4OrHJFfWo"
1060,2017-10-04 09:31:07+00:00,Dhanarajtweet,"Malaysia’s Industry 4.0
https://t.co/S4qT9ijC9X
#HelterSkelterChallenge"
1061,2017-10-03 02:27:27+00:00,AmChamMalaysia,MITI: Honeywell helps Malaysia realise Industry 4.0 https://t.co/NcxRu8Ifea
1062,2017-10-03 00:15:45+00:00,MITIMalaysia,MITI: Honeywell helps Malaysia realise Industry 4.0 #mitimatters  https://t.co/coFgFAIp5m
1063,2017-10-03 00:11:36+00:00,MITIMalaysia,MITI: Honeywell helps Malaysia realise Industry 4.0 @TokPa_Comms #mitimatters  https://t.co/zBHyvjtnVX
1064,2017-10-02 18:35:24+00:00,ideafieldtw,MITI: Honeywell helps Malaysia realise Industry 4.0 Honeywell Asean president Briand Greer said the company is loo… https://t.co/pC95rEeunJ
1065,2017-10-02 12:14:27+00:00,ChallengeFund,"MITI: Honeywell Helps Malaysia Realise Industry 4.0

https://t.co/mYjhLXSmRL

#industry4 #technology #tech #Malaysia #news https://t.co/QYbg0EXIft"
1066,2017-10-02 12:09:06+00:00,iss_iskandar,MITI: Honeywell helps Malaysia realise Industry 4.0: KUALA LUMPUR… https://t.co/Bw6PseBEHM ⚘⚘ Untuk Negaraku ⚘⚘
1067,2017-10-02 11:17:11+00:00,NewsKualalumpur,MITI: Honeywell helps Malaysia realise Industry 4.0 https://t.co/zeNZr3cDEU
1068,2017-10-02 11:10:14+00:00,NewsKualalumpur,MITI: Honeywell helps Malaysia realise Industry 4.0 https://t.co/TLYidyabmG
1069,2017-09-29 07:48:31+00:00,mpic_my,mpocHQ: RT mahsiewkeong8: Industry 4.0 is an opportunity for Malaysia to develop the plantation industries &amp; commo… https://t.co/wrX5Wmz2A0
1070,2017-09-26 01:26:56+00:00,UCSIConsulting,Kudos to Singapore for rapidly evolving their economic model for Industry 4.0 and more! Malaysia?... https://t.co/rb5bY839BL
1071,2017-09-19 00:48:12+00:00,MQAMalaysia,"Gearing up for Industry 4.0
PROFESSOR DATUK DR AHMAD IBRAHIM UCSI University Fellow Academy of Sciences Malaysia... https://t.co/XoUjZD5Ljs"
1072,2017-09-19 00:27:25+00:00,Rezalk23,"Malaysia is fast-tracking Industry 4.0 adoption with @NanoMalaysia's Internet of Nano-Things

@NajibRazak 
@WTangau

https://t.co/gv16xYO4Uq"
1073,2017-09-13 11:59:14+00:00,ChallengeFund,"Robust Productivity Initiatives Equip Malaysia To Face Industry 4.0

https://t.co/GknJiadxDm

#industry4 #technology #Malaysia https://t.co/wdiV8LxYR6"
1074,2017-09-13 05:00:49+00:00,DavidAnanth,https://t.co/hHxJOurxZA - Robust Productivity Initiatives Equip Malaysia To Face Industry 4.0 https://t.co/GeSlcrIptH
1075,2017-09-13 01:19:53+00:00,MPC_HQ,Robust Productivity Initiatives Equip Malaysia To Face Industry 4.0 - MPC https://t.co/4skOBT1Wuo #MalaysiaProduktif @MITIMalaysia
1076,2017-09-13 01:11:41+00:00,tweetmpc,Robust Productivity Initiatives Equip Malaysia To Face Industry 4.0 - MPC... https://t.co/CetV95TJVk
1077,2017-09-10 03:50:04+00:00,ComputerworldMy,"Filling digital talent gaps in Malaysia’s Industry 4.0: Eight universities, five polytechnics endorsed https://t.co/HZCFdUxIgM"
1078,2017-09-09 04:52:34+00:00,h4iq4l,@twt_malaysia Most arent aware about Industry 4.0.....
1079,2017-09-07 06:57:26+00:00,NoorulAinur,Malaysia will ensure that we will not lag behind in Industry 4.0 ... @fmarmole cc @idrisjusoh @maryyapkc @MoheOfficial https://t.co/4JXPnLZSxb
1080,2017-09-06 08:35:06+00:00,ComputerworldMy,"Filling digital talent gaps in Malaysia’s Industry 4.0: Eight universities, five polytechnics endorsed https://t.co/HZCFdUxIgM"
1081,2017-09-05 01:10:06+00:00,ComputerworldMy,"Filling digital talent gaps in Malaysia’s Industry 4.0: Eight universities, five polytechnics endorsed https://t.co/HZCFdUxIgM"
1082,2017-09-04 08:58:01+00:00,ComputerworldMy,"Filling digital talent gaps in Malaysia's Industry 4.0: Eight universities, five polytechnics endorsed @mymdec  https://t.co/HZCFdUg6Sc"
1083,2017-09-03 03:30:13+00:00,ComputerworldMy,Industry 4.0: Coca-Cola Malaysia announces intelligent automation rollout https://t.co/E73gYxBqiO
1084,2017-09-02 10:33:58+00:00,RushRahim,@twt_malaysia Establish Innovation Policy in Malaysia. The idea is to promote the local industry in adapting to Industry 4.0 by learning/partnering
1085,2017-08-29 08:35:08+00:00,ComputerworldMy,Industry 4.0: Coca-Cola Malaysia announces intelligent automation rollout https://t.co/E73gYxBqiO
1086,2017-08-28 13:20:05+00:00,ChrisaProctor,Industry 4.0: Coca-Cola Malaysia announces intelligent automation rollout https://t.co/HAB0Lgs18H
1087,2017-08-28 01:10:06+00:00,ComputerworldMy,Industry 4.0: Coca-Cola Malaysia announces intelligent automation rollout https://t.co/E73gYxBqiO
1088,2017-08-27 04:06:17+00:00,ComputerworldMy,Industry 4.0: Coca-Cola Malaysia announces intelligent automation rollout @CocaCola @SwisslogInspire  https://t.co/E73gYxT1am
1089,2017-08-27 03:57:30+00:00,FloorScale,Industry 4.0: Coca-Cola Malaysia announces intelligent automation rollout – MIS Asia https://t.co/MyGY9jAcWz
1090,2017-08-25 08:35:07+00:00,MCGM_Tech_Jobs,"How Industry 4.0 is shaping #recruitment, #HR practices https://t.co/q5dys1ybdK #ExpertsFindingExperts #Malaysia #Manufacturing #IT #Tech https://t.co/tf5ZMvGbwK"
1091,2017-08-25 08:35:07+00:00,MCGM_Health_Job,"How Industry 4.0 is shaping #recruitment, #HR practices https://t.co/nIvf3gheLR #ExpertsFindingExperts #Malaysia #Manufacturing #IT #Tech https://t.co/UKCQdMfj28"
1092,2017-08-25 08:35:06+00:00,MCGM_BFI_Jobs,"How Industry 4.0 is shaping #recruitment, #HR practices https://t.co/shTww1JW2B #ExpertsFindingExperts #Malaysia #Manufacturing #IT #Tech https://t.co/TkOVfvy0ds"
1093,2017-08-25 08:35:06+00:00,MCGM_Indus_Jobs,"How Industry 4.0 is shaping #recruitment, #HR practices https://t.co/vHBWMx6Euy #ExpertsFindingExperts #Malaysia #Manufacturing #IT #Tech https://t.co/vd6r8OHTnM"
1094,2017-08-25 08:35:05+00:00,MCGM_FMCG_Jobs,"How Industry 4.0 is shaping #recruitment, #HR practices https://t.co/NgbHaTe23T #ExpertsFindingExperts #Malaysia #Manufacturing #IT #Tech https://t.co/JY8VI1r5fo"
1095,2017-08-25 07:05:28+00:00,BioXCell,"Bavarian Industry Workshop 4.0 di Bio-XCell Malaysia dirasmikan oleh YBhg Encik Arham Abdul Rahman, Pengarah... https://t.co/lXdpqAZYU4"
1096,2017-08-24 08:35:06+00:00,MCGM_Health_Job,"How Industry 4.0 is shaping #recruitment, #HR practices https://t.co/nIvf3gheLR #ExpertsFindingExperts #Malaysia #Manufacturing #IT #Tech https://t.co/UCJ8FTcESO"
1097,2017-08-24 08:35:06+00:00,MCGM_BFI_Jobs,"How Industry 4.0 is shaping #recruitment, #HR practices https://t.co/shTww1JW2B #ExpertsFindingExperts #Malaysia #Manufacturing #IT #Tech https://t.co/1nv2UKNxMx"
1098,2017-08-24 08:35:06+00:00,MCGM_Tech_Jobs,"How Industry 4.0 is shaping #recruitment, #HR practices https://t.co/q5dys1ybdK #ExpertsFindingExperts #Malaysia #Manufacturing #IT #Tech https://t.co/OdS5pC8rjS"
1099,2017-08-24 08:35:05+00:00,MCGM_Indus_Jobs,"How Industry 4.0 is shaping #recruitment, #HR practices https://t.co/vHBWMx6Euy #ExpertsFindingExperts #Malaysia #Manufacturing #IT #Tech https://t.co/UFb9yVNbeh"
1100,2017-08-24 08:35:05+00:00,MCGM_FMCG_Jobs,"How Industry 4.0 is shaping #recruitment, #HR practices https://t.co/NgbHaTe23T #ExpertsFindingExperts #Malaysia #Manufacturing #IT #Tech https://t.co/MrLS9k4xOm"
1101,2017-08-24 01:57:49+00:00,PHI_HEJIM,"Article of the Day #AOTD : Making Industry 4.0 a reality for Malaysia

https://t.co/npalW3Crsk"
1102,2017-08-23 08:30:17+00:00,MCGM_Indus_Jobs,"How Industry 4.0 is shaping #recruitment, #HR practices https://t.co/vHBWMwP35Y #ExpertsFindingExperts #Malaysia #Manufacturing #IT #Tech https://t.co/2txm69W3QD"
1103,2017-08-23 08:30:17+00:00,MCGM_Health_Job,"How Industry 4.0 is shaping #recruitment, #HR practices https://t.co/nIvf3gheLR #ExpertsFindingExperts #Malaysia #Manufacturing #IT #Tech https://t.co/1SFNeG4KCD"
1104,2017-08-23 08:30:17+00:00,MCGM_BFI_Jobs,"How Industry 4.0 is shaping #recruitment, #HR practices https://t.co/shTww1JW2B #ExpertsFindingExperts #Malaysia #Manufacturing #IT #Tech https://t.co/61liEZ3QMA"
1105,2017-08-23 08:30:15+00:00,MCGM_Tech_Jobs,"How Industry 4.0 is shaping #recruitment, #HR practices https://t.co/q5dys1ybdK #ExpertsFindingExperts #Malaysia #Manufacturing #IT #Tech https://t.co/yuE8f3HWdM"
1106,2017-08-23 08:30:11+00:00,MCGM_FMCG_Jobs,"How Industry 4.0 is shaping #recruitment, #HR practices https://t.co/NgbHaTe23T #ExpertsFindingExperts #Malaysia #Manufacturing #IT #Tech https://t.co/y4Egvm1EEK"
1107,2017-08-22 09:39:48+00:00,firdausneonexxa,"IR 4.0 cover iot around the industry, i think malaysia need residential 4.0 .. xD"
1108,2017-08-21 20:07:46+00:00,mitchell93,MALAYSIA USING DRONE TECHNOLOGY ON ITS WAY TO INDUSTRY 4.0 - https://t.co/ZlHS885uMi https://t.co/gdZljl6NOc
1109,2017-08-17 03:51:22+00:00,Rezalk23,"Industry 4.0 Meeting at @MITIMalaysia today.

Malaysia is gearing well for the bigger 4th Industrial Revolution @MyMOSTI https://t.co/BrK8pbNPR7"
1110,2017-08-14 12:15:32+00:00,KamelBenloukil,Malaysia's moving towards Industry 4.0 ! #MIDA #mahmud_azman https://t.co/k9roUQwBov via @YouTube
1111,2017-08-11 01:25:17+00:00,heldtweit,Embarking on Industry 4.0 - ITOL accredited ASPIRE Training for manufacturing companies in Malaysia. w/ heldtweit I4.0 trainer @marcotarsia
1112,2017-08-10 14:51:04+00:00,fateeavi,"So, this is Panel 1 :
Industry revolution 4.0
Turning Malaysia into a Digital Hub

#DEF2017 https://t.co/HaJMTycLmS"
1113,2017-08-10 14:45:03+00:00,fidonasir,"Panel 1 :
Industry revolution 4.0
Turning Malaysia into a Digital Hub

#DEF2017

https://t.co/OnQLQWGMeO"
1114,2017-08-10 12:14:46+00:00,xallehrazax,"Panel 1 :
Industry revolution 4.0
Turning Malaysia into a Digital Hub
#DEF2017 https://t.co/D6dDecUh6k"
1115,2017-08-10 09:07:06+00:00,Lucaspeebo,"Panel 1:
Industry Revolution 4.0
Turning Malaysia into a Digital Hub

#DEF2017 https://t.co/nawk4LHO60"
1116,2017-08-10 08:59:35+00:00,Lucaspeebo,"Panel 1 :
Industry revolution 4.0
Turning Malaysia into a Digital Hub

https://t.co/N5eZx2G5Af … #DEF2017 https://t.co/kTJDJh7FHq"
1117,2017-08-10 08:12:23+00:00,nuyulhuda,"Panel 1 :
Industry revolution 4.0
Turning Malaysia into a Digital Hub

#DEF2017 https://t.co/D4kNwelTTE"
1118,2017-08-10 07:59:46+00:00,MPC_HQ,"Industry 4.0 has paved the way for a sharing economy, NST 10082017 https://t.co/viUwgxOVlS #Malaysia #Economy #MITIMatters #productivity https://t.co/Qobwzme7bQ"
1119,2017-08-10 06:08:23+00:00,httpsantha,"Panel 1 :
Industry revolution 4.0
Turning Malaysia into a Digital Hub
https://t.co/gUz1HhvCVh…
#DEF2017 https://t.co/rLT2CHHDmQ"
1120,2017-08-10 05:16:49+00:00,idanurasella,"Panel 1 #DEF2017 :
Industry revolution 4.0
Turning Malaysia into a Digital Hub https://t.co/xyplBhE6uw"
1121,2017-08-10 04:21:06+00:00,OfficialMIDA,MIDA's effort gaining traction -Konika MINOLTA leading  Japanese industries to implement industry 4.0 in Malaysia. https://t.co/EUE3egLV6C
1122,2017-08-10 03:32:32+00:00,EazyIzzuddin,"Dengan Panel 1 #DEF2017 untuk topik
Industry revolution 4.0
Turning Malaysia into a Digital Hub ..  https://t.co/YEMhUoZRKo https://t.co/381GpeJ4Dy"
1123,2017-08-10 03:20:32+00:00,ottel,"Panel 1 :
Industry revolution 4.0
Turning Malaysia into a Digital Hub

https://t.co/lkQ3rk0nmZ #DEF2017 https://t.co/Ml2tVup7KA"
1124,2017-08-10 03:15:47+00:00,AujiJiji,"Panel 1: industry revolution 4.0. Turning Malaysia into a Digital Hub. 

#DEF2017 

https://t.co/yncUq86KL8 https://t.co/42CrCRIxJ9"
1125,2017-08-10 03:11:14+00:00,neyrashazeyra,"Panel 1 :
Industry revolution 4.0
Turning Malaysia into a Digital Hub

#DEF2017 https://t.co/dhdwWMu9ow"
1126,2017-08-09 00:43:16+00:00,MITIMalaysia,Infineon's Block 8 Gearing Malaysia Towards Industry 4.0 @OfficialMIDA #mitimatters  https://t.co/6gbDP26acn
1127,2017-08-08 03:48:15+00:00,mightmalaysia,Making Industry 4.0 a reality for Malaysia https://t.co/HIwOhBFtqz
1128,2017-08-07 11:30:29+00:00,_CROUZET_,Making Industry 4.0 a reality for #Malaysia to help companies eliminate wastage and lower costs https://t.co/yiQQ3VRYFR #IIoT
1129,2017-08-07 04:30:13+00:00,DisruptiveAsean,#Malaysia needs more skilled workers especially in #bigdata  as the country moves towards the era of #Industry 4.0 https://t.co/EDwjCc4doE https://t.co/ULwGLhFNTu
1130,2017-08-02 09:48:15+00:00,TLWNewsPump,.#AR: Making Industry 4.0 a reality for Malaysia https://t.co/uxijejcvsI
1131,2017-08-01 23:48:03+00:00,MITIMalaysia,Making Industry 4.0 a reality for Malaysia #mitimatters  https://t.co/HGO8PtWL1Z
1132,2017-07-31 01:58:06+00:00,PHI_HEJIM,"An article about training the workforce for industry 4.0 since Malaysia could lose 65% of current jobs by 2027.

https://t.co/t5NijiajlV https://t.co/DI7lFq6Cef"
1133,2017-07-31 01:15:09+00:00,EETimesAsia,"A FIRST! This will be the first to implement Industry 4.0 in #Malaysia
https://t.co/i8uZW8TqS8
#Asia #manufacturing #automotive #industry4 https://t.co/O2MMzY456N"
1134,2017-07-26 06:25:42+00:00,TokPa_Comms,@Mustapa_Mohamed @MITIMalaysia @EUMCCI Two important sectors are aerospace and E&amp;E. Priority for Malaysia right now is for our SMEs to embrace Industry 4.0 - @Mustapa_Mohamed
1135,2017-07-25 01:54:10+00:00,AmChamMalaysia,BERNAMA - Malaysia To Benefit From Industry 4.0 https://t.co/VVKh9KzKWQ
1136,2017-07-25 00:29:49+00:00,MITIMalaysia,Malaysia To Benefit From Industry 4.0 #mitimatters  https://t.co/RXqd01tpRo
1137,2017-07-25 00:29:31+00:00,MITIMalaysia,MALAYSIA TO BENEFIT FROM INDUSTRY 4.0 #mitimatters  https://t.co/IBeSK4TfgO
